req_numer,time,result,energy_avaliable
837,83.6024,DEPLETED,0
838,83.7024,DEPLETED,0
839,83.8024,DEPLETED,0
840,83.9024,DEPLETED,0
841,84.0024,COMPLETE,7.02
842,84.1024,COMPLETE,4.04
843,84.2024,COMPLETE,1.06
844,84.3024,COMPLETE,0
845,84.4024,DEPLETED,0
846,84.5024,DEPLETED,0
847,84.6024,DEPLETED,0
848,84.7024,DEPLETED,0
849,84.8024,DEPLETED,0
850,84.9024,DEPLETED,0
851,85.0024,COMPLETE,7.02
852,85.1024,COMPLETE,4.04
853,85.2024,COMPLETE,1.06
854,85.3024,COMPLETE,0
855,85.4024,DEPLETED,0
856,85.5024,DEPLETED,0
857,85.6024,DEPLETED,0
858,85.7024,DEPLETED,0
859,85.8024,DEPLETED,0
860,85.9024,DEPLETED,0
861,86.0024,COMPLETE,7.02
862,86.1024,COMPLETE,4.04
863,86.2024,COMPLETE,1.06
864,86.3024,COMPLETE,0
865,86.4024,DEPLETED,0
866,86.5024,DEPLETED,0
867,86.6024,DEPLETED,0
868,86.7024,DEPLETED,0
869,86.8024,DEPLETED,0
870,86.9024,DEPLETED,0
871,87.0024,COMPLETE,7.02
872,87.1024,COMPLETE,4.04
873,87.2024,COMPLETE,1.06
874,87.3024,COMPLETE,0
875,87.4024,DEPLETED,0
876,87.5024,DEPLETED,0
877,87.6024,DEPLETED,0
878,87.7024,DEPLETED,0
879,87.8024,DEPLETED,0
880,87.9024,DEPLETED,0
881,88.0024,COMPLETE,7.02
882,88.1024,COMPLETE,4.04
883,88.2024,COMPLETE,1.06
884,88.3024,COMPLETE,0
885,88.4024,DEPLETED,0
886,88.5024,DEPLETED,0
887,88.6024,DEPLETED,0
888,88.7024,DEPLETED,0
889,88.8024,DEPLETED,0
890,88.9024,DEPLETED,0
891,89.0024,COMPLETE,7.02
892,89.1024,COMPLETE,4.04
893,89.2024,COMPLETE,1.06
894,89.3024,COMPLETE,0
895,89.4024,DEPLETED,0
896,89.5024,DEPLETED,0
897,89.6024,DEPLETED,0
898,89.7024,DEPLETED,0
899,89.8024,DEPLETED,0
900,89.9024,DEPLETED,0
901,90.0024,COMPLETE,7.02
902,90.1024,COMPLETE,4.04
903,90.2024,COMPLETE,1.06
904,90.3024,COMPLETE,0
905,90.4024,DEPLETED,0
906,90.5024,DEPLETED,0
907,90.6024,DEPLETED,0
908,90.7024,DEPLETED,0
909,90.8024,DEPLETED,0
910,90.9024,DEPLETED,0
911,91.0024,COMPLETE,7.02
912,91.1024,COMPLETE,4.04
913,91.2024,COMPLETE,1.06
914,91.3024,COMPLETE,0
915,91.4024,DEPLETED,0
916,91.5024,DEPLETED,0
917,91.6024,DEPLETED,0
918,91.7024,DEPLETED,0
919,91.8024,DEPLETED,0
920,91.9024,DEPLETED,0
921,92.0024,COMPLETE,7.02
922,92.1024,COMPLETE,4.04
923,92.2024,COMPLETE,1.06
924,92.3024,COMPLETE,0
925,92.4024,DEPLETED,0
926,92.5024,DEPLETED,0
927,92.6024,DEPLETED,0
928,92.7024,DEPLETED,0
929,92.8024,DEPLETED,0
930,92.9024,DEPLETED,0
931,93.0024,COMPLETE,7.02
932,93.1024,COMPLETE,4.04
933,93.2024,COMPLETE,1.06
934,93.3024,COMPLETE,0
935,93.4024,DEPLETED,0
936,93.5024,DEPLETED,0
937,93.6024,DEPLETED,0
938,93.7024,DEPLETED,0
939,93.8024,DEPLETED,0
940,93.9024,DEPLETED,0
941,94.0024,COMPLETE,7.02
942,94.1024,COMPLETE,4.04
943,94.2024,COMPLETE,1.06
944,94.3024,COMPLETE,0
945,94.4024,DEPLETED,0
946,94.5024,DEPLETED,0
947,94.6024,DEPLETED,0
948,94.7024,DEPLETED,0
949,94.8024,DEPLETED,0
950,94.9024,DEPLETED,0
951,95.0024,COMPLETE,7.02
952,95.1024,COMPLETE,4.04
953,95.2024,COMPLETE,1.06
954,95.3024,COMPLETE,0
955,95.4024,DEPLETED,0
956,95.5024,DEPLETED,0
957,95.6024,DEPLETED,0
958,95.7024,DEPLETED,0
959,95.8024,DEPLETED,0
960,95.9024,DEPLETED,0
961,96.0024,COMPLETE,7.02
962,96.1024,COMPLETE,4.04
963,96.2024,COMPLETE,1.06
964,96.3024,COMPLETE,0
965,96.4024,DEPLETED,0
966,96.5024,DEPLETED,0
967,96.6024,DEPLETED,0
968,96.7024,DEPLETED,0
969,96.8024,DEPLETED,0
970,96.9024,DEPLETED,0
971,97.0024,COMPLETE,7.02
972,97.1024,COMPLETE,4.04
973,97.2024,COMPLETE,1.06
974,97.3024,COMPLETE,0
975,97.4024,DEPLETED,0
976,97.5024,DEPLETED,0
977,97.6024,DEPLETED,0
978,97.7024,DEPLETED,0
979,97.8024,DEPLETED,0
980,97.9024,DEPLETED,0
981,98.0024,COMPLETE,7.02
982,98.1024,COMPLETE,4.04
983,98.2024,COMPLETE,1.06
984,98.3024,COMPLETE,0
985,98.4024,DEPLETED,0
986,98.5024,DEPLETED,0
987,98.6024,DEPLETED,0
988,98.7024,DEPLETED,0
989,98.8024,DEPLETED,0
990,98.9024,DEPLETED,0
991,99.0024,COMPLETE,7.02
992,99.1024,COMPLETE,4.04
993,99.2024,COMPLETE,1.06
994,99.3024,COMPLETE,0
995,99.4024,DEPLETED,0
996,99.5024,DEPLETED,0
997,99.6024,DEPLETED,0
998,99.7024,DEPLETED,0
999,99.8024,DEPLETED,0
1000,99.9024,DEPLETED,0
1001,100.002,COMPLETE,7.02
1002,100.102,COMPLETE,4.04
1003,100.202,COMPLETE,1.06
1004,100.302,COMPLETE,0
1005,100.402,DEPLETED,0
1006,100.502,DEPLETED,0
1007,100.602,DEPLETED,0
1008,100.702,DEPLETED,0
1009,100.802,DEPLETED,0
1010,100.902,DEPLETED,0
1011,101.002,COMPLETE,7.02
1012,101.102,COMPLETE,4.04
1013,101.202,COMPLETE,1.06
1014,101.302,COMPLETE,0
1015,101.402,DEPLETED,0
1016,101.502,DEPLETED,0
1017,101.602,DEPLETED,0
1018,101.702,DEPLETED,0
1019,101.802,DEPLETED,0
1020,101.902,DEPLETED,0
1021,102.002,COMPLETE,7.02
1022,102.102,COMPLETE,4.04
1023,102.202,COMPLETE,1.06
1024,102.302,COMPLETE,0
1025,102.402,DEPLETED,0
1026,102.502,DEPLETED,0
1027,102.602,DEPLETED,0
1028,102.702,DEPLETED,0
1029,102.802,DEPLETED,0
1030,102.902,DEPLETED,0
1031,103.002,COMPLETE,7.02
1032,103.102,COMPLETE,4.04
1033,103.202,COMPLETE,1.06
1034,103.302,COMPLETE,0
1035,103.402,DEPLETED,0
1036,103.502,DEPLETED,0
1037,103.602,DEPLETED,0
1038,103.702,DEPLETED,0
1039,103.802,DEPLETED,0
1040,103.902,DEPLETED,0
1041,104.002,COMPLETE,7.02
1042,104.102,COMPLETE,4.04
1043,104.202,COMPLETE,1.06
1044,104.302,COMPLETE,0
1045,104.402,DEPLETED,0
1046,104.502,DEPLETED,0
1047,104.602,DEPLETED,0
1048,104.702,DEPLETED,0
1049,104.802,DEPLETED,0
1050,104.902,DEPLETED,0
1051,105.002,COMPLETE,7.02
1052,105.102,COMPLETE,4.04
1053,105.202,COMPLETE,1.06
1054,105.302,COMPLETE,0
1055,105.402,DEPLETED,0
1056,105.502,DEPLETED,0
1057,105.602,DEPLETED,0
1058,105.702,DEPLETED,0
1059,105.802,DEPLETED,0
1060,105.902,DEPLETED,0
1061,106.002,COMPLETE,7.02
1062,106.102,COMPLETE,4.04
1063,106.202,COMPLETE,1.06
1064,106.302,COMPLETE,0
1065,106.402,DEPLETED,0
1066,106.502,DEPLETED,0
1067,106.602,DEPLETED,0
1068,106.702,DEPLETED,0
1069,106.802,DEPLETED,0
1070,106.902,DEPLETED,0
1071,107.002,COMPLETE,7.02
1072,107.102,COMPLETE,4.04
1073,107.202,COMPLETE,1.06
1074,107.302,COMPLETE,0
1075,107.402,DEPLETED,0
1076,107.502,DEPLETED,0
1077,107.602,DEPLETED,0
1078,107.702,DEPLETED,0
1079,107.802,DEPLETED,0
1080,107.902,DEPLETED,0
1081,108.002,COMPLETE,7.02
1082,108.102,COMPLETE,4.04
1083,108.202,COMPLETE,1.06
1084,108.302,COMPLETE,0
1085,108.402,DEPLETED,0
1086,108.502,DEPLETED,0
1087,108.602,DEPLETED,0
1088,108.702,DEPLETED,0
1089,108.802,DEPLETED,0
1090,108.902,DEPLETED,0
1091,109.002,COMPLETE,7.02
1092,109.102,COMPLETE,4.04
1093,109.202,COMPLETE,1.06
1094,109.302,COMPLETE,0
1095,109.402,DEPLETED,0
1096,109.502,DEPLETED,0
1097,109.602,DEPLETED,0
1098,109.702,DEPLETED,0
1099,109.802,DEPLETED,0
1100,109.902,DEPLETED,0
1101,110.002,COMPLETE,7.02
1102,110.102,COMPLETE,4.04
1103,110.202,COMPLETE,1.06
1104,110.302,COMPLETE,0
1105,110.402,DEPLETED,0
1106,110.502,DEPLETED,0
1107,110.602,DEPLETED,0
1108,110.702,DEPLETED,0
1109,110.802,DEPLETED,0
1110,110.902,DEPLETED,0
1111,111.002,COMPLETE,7.02
1112,111.102,COMPLETE,4.04
1113,111.202,COMPLETE,1.06
1114,111.302,COMPLETE,0
1115,111.402,DEPLETED,0
1116,111.502,DEPLETED,0
1117,111.602,DEPLETED,0
1118,111.702,DEPLETED,0
1119,111.802,DEPLETED,0
1120,111.902,DEPLETED,0
1121,112.002,COMPLETE,7.02
1122,112.102,COMPLETE,4.04
1123,112.202,COMPLETE,1.06
1124,112.302,COMPLETE,0
1125,112.402,DEPLETED,0
1126,112.502,DEPLETED,0
1127,112.602,DEPLETED,0
1128,112.702,DEPLETED,0
1129,112.802,DEPLETED,0
1130,112.902,DEPLETED,0
1131,113.002,COMPLETE,7.02
1132,113.102,COMPLETE,4.04
1133,113.202,COMPLETE,1.06
1134,113.302,COMPLETE,0
1135,113.402,DEPLETED,0
1136,113.502,DEPLETED,0
1137,113.602,DEPLETED,0
1138,113.702,DEPLETED,0
1139,113.802,DEPLETED,0
1140,113.902,DEPLETED,0
1141,114.002,COMPLETE,7.02
1142,114.102,COMPLETE,4.04
1143,114.202,COMPLETE,1.06
1144,114.302,COMPLETE,0
1145,114.402,DEPLETED,0
1146,114.502,DEPLETED,0
1147,114.602,DEPLETED,0
1148,114.702,DEPLETED,0
1149,114.802,DEPLETED,0
1150,114.902,DEPLETED,0
1151,115.002,COMPLETE,7.02
1152,115.102,COMPLETE,4.04
1153,115.202,COMPLETE,1.06
1154,115.302,COMPLETE,0
1155,115.402,DEPLETED,0
1156,115.502,DEPLETED,0
1157,115.602,DEPLETED,0
1158,115.702,DEPLETED,0
1159,115.802,DEPLETED,0
1160,115.902,DEPLETED,0
1161,116.002,COMPLETE,7.02
1162,116.102,COMPLETE,4.04
1163,116.202,COMPLETE,1.06
1164,116.302,COMPLETE,0
1165,116.402,DEPLETED,0
1166,116.502,DEPLETED,0
1167,116.602,DEPLETED,0
1168,116.702,DEPLETED,0
1169,116.802,DEPLETED,0
1170,116.902,DEPLETED,0
1171,117.002,COMPLETE,7.02
1172,117.102,COMPLETE,4.04
1173,117.202,COMPLETE,1.06
1174,117.302,COMPLETE,0
1175,117.402,DEPLETED,0
1176,117.502,DEPLETED,0
1177,117.602,DEPLETED,0
1178,117.702,DEPLETED,0
1179,117.802,DEPLETED,0
1180,117.902,DEPLETED,0
1181,118.002,COMPLETE,7.02
1182,118.102,COMPLETE,4.04
1183,118.202,COMPLETE,1.06
1184,118.302,COMPLETE,0
1185,118.402,DEPLETED,0
1186,118.502,DEPLETED,0
1187,118.602,DEPLETED,0
1188,118.702,DEPLETED,0
1189,118.802,DEPLETED,0
1190,118.902,DEPLETED,0
1191,119.002,COMPLETE,7.02
1192,119.102,COMPLETE,4.04
1193,119.202,COMPLETE,1.06
1194,119.302,COMPLETE,0
1195,119.402,DEPLETED,0
1196,119.502,DEPLETED,0
1197,119.602,DEPLETED,0
1198,119.702,DEPLETED,0
1199,119.802,DEPLETED,0
1200,119.902,DEPLETED,0
1201,120.002,COMPLETE,7.02
1202,120.102,COMPLETE,4.04
1203,120.202,COMPLETE,1.06
1204,120.302,COMPLETE,0
1205,120.402,DEPLETED,0
1206,120.502,DEPLETED,0
1207,120.602,DEPLETED,0
1208,120.702,DEPLETED,0
1209,120.802,DEPLETED,0
1210,120.902,DEPLETED,0
1211,121.002,COMPLETE,7.02
1212,121.102,COMPLETE,4.04
1213,121.202,COMPLETE,1.06
1214,121.302,COMPLETE,0
1215,121.402,DEPLETED,0
1216,121.502,DEPLETED,0
1217,121.602,DEPLETED,0
1218,121.702,DEPLETED,0
1219,121.802,DEPLETED,0
1220,121.902,DEPLETED,0
1221,122.002,COMPLETE,7.02
1222,122.102,COMPLETE,4.04
1223,122.202,COMPLETE,1.06
1224,122.302,COMPLETE,0
1225,122.402,DEPLETED,0
1226,122.502,DEPLETED,0
1227,122.602,DEPLETED,0
1228,122.702,DEPLETED,0
1229,122.802,DEPLETED,0
1230,122.902,DEPLETED,0
1231,123.002,COMPLETE,7.02
1232,123.102,COMPLETE,4.04
1233,123.202,COMPLETE,1.06
1234,123.302,COMPLETE,0
1235,123.402,DEPLETED,0
1236,123.502,DEPLETED,0
1237,123.602,DEPLETED,0
1238,123.702,DEPLETED,0
1239,123.802,DEPLETED,0
1240,123.902,DEPLETED,0
1241,124.002,COMPLETE,7.02
1242,124.102,COMPLETE,4.04
1243,124.202,COMPLETE,1.06
1244,124.302,COMPLETE,0
1245,124.402,DEPLETED,0
1246,124.502,DEPLETED,0
1247,124.602,DEPLETED,0
1248,124.702,DEPLETED,0
1249,124.802,DEPLETED,0
1250,124.902,DEPLETED,0
1251,125.002,COMPLETE,7.02
1252,125.102,COMPLETE,4.04
1253,125.202,COMPLETE,1.06
1254,125.302,COMPLETE,0
1255,125.402,DEPLETED,0
1256,125.502,DEPLETED,0
1257,125.602,DEPLETED,0
1258,125.702,DEPLETED,0
1259,125.802,DEPLETED,0
1260,125.902,DEPLETED,0
1261,126.002,COMPLETE,7.02
1262,126.102,COMPLETE,4.04
1263,126.202,COMPLETE,1.06
1264,126.302,COMPLETE,0
1265,126.402,DEPLETED,0
1266,126.502,DEPLETED,0
1267,126.602,DEPLETED,0
1268,126.702,DEPLETED,0
1269,126.802,DEPLETED,0
1270,126.902,DEPLETED,0
1271,127.002,COMPLETE,7.02
1272,127.102,COMPLETE,4.04
1273,127.202,COMPLETE,1.06
1274,127.302,COMPLETE,0
1275,127.402,DEPLETED,0
1276,127.502,DEPLETED,0
1277,127.602,DEPLETED,0
1278,127.702,DEPLETED,0
1279,127.802,DEPLETED,0
1280,127.902,DEPLETED,0
1281,128.002,COMPLETE,7.02
1282,128.102,COMPLETE,4.04
1283,128.202,COMPLETE,1.06
1284,128.302,COMPLETE,0
1285,128.402,DEPLETED,0
1286,128.502,DEPLETED,0
1287,128.602,DEPLETED,0
1288,128.702,DEPLETED,0
1289,128.802,DEPLETED,0
1290,128.902,DEPLETED,0
1291,129.002,COMPLETE,7.02
1292,129.102,COMPLETE,4.04
1293,129.202,COMPLETE,1.06
1294,129.302,COMPLETE,0
1295,129.402,DEPLETED,0
1296,129.502,DEPLETED,0
1297,129.602,DEPLETED,0
1298,129.702,DEPLETED,0
1299,129.802,DEPLETED,0
1300,129.902,DEPLETED,0
1301,130.002,COMPLETE,7.02
1302,130.102,COMPLETE,4.04
1303,130.202,COMPLETE,1.06
1304,130.302,COMPLETE,0
1305,130.402,DEPLETED,0
1306,130.502,DEPLETED,0
1307,130.602,DEPLETED,0
1308,130.702,DEPLETED,0
1309,130.802,DEPLETED,0
1310,130.902,DEPLETED,0
1311,131.002,COMPLETE,7.02
1312,131.102,COMPLETE,4.04
1313,131.202,COMPLETE,1.06
1314,131.302,COMPLETE,0
1315,131.402,DEPLETED,0
1316,131.502,DEPLETED,0
1317,131.602,DEPLETED,0
1318,131.702,DEPLETED,0
1319,131.802,DEPLETED,0
1320,131.902,DEPLETED,0
1321,132.002,COMPLETE,7.02
1322,132.102,COMPLETE,4.04
1323,132.202,COMPLETE,1.06
1324,132.302,COMPLETE,0
1325,132.402,DEPLETED,0
1326,132.502,DEPLETED,0
1327,132.602,DEPLETED,0
1328,132.702,DEPLETED,0
1329,132.802,DEPLETED,0
1330,132.902,DEPLETED,0
1331,133.002,COMPLETE,7.02
1332,133.102,COMPLETE,4.04
1333,133.202,COMPLETE,1.06
1334,133.302,COMPLETE,0
1335,133.402,DEPLETED,0
1336,133.502,DEPLETED,0
1337,133.602,DEPLETED,0
1338,133.702,DEPLETED,0
1339,133.802,DEPLETED,0
1340,133.902,DEPLETED,0
1341,134.002,COMPLETE,7.02
1342,134.102,COMPLETE,4.04
1343,134.202,COMPLETE,1.06
1344,134.302,COMPLETE,0
1345,134.402,DEPLETED,0
1346,134.502,DEPLETED,0
1347,134.602,DEPLETED,0
1348,134.702,DEPLETED,0
1349,134.802,DEPLETED,0
1350,134.902,DEPLETED,0
1351,135.002,COMPLETE,7.02
1352,135.102,COMPLETE,4.04
1353,135.202,COMPLETE,1.06
1354,135.302,COMPLETE,0
1355,135.402,DEPLETED,0
1356,135.502,DEPLETED,0
1357,135.602,DEPLETED,0
1358,135.702,DEPLETED,0
1359,135.802,DEPLETED,0
1360,135.902,DEPLETED,0
1361,136.002,COMPLETE,7.02
1362,136.102,COMPLETE,4.04
1363,136.202,COMPLETE,1.06
1364,136.302,COMPLETE,0
1365,136.402,DEPLETED,0
1366,136.502,DEPLETED,0
1367,136.602,DEPLETED,0
1368,136.702,DEPLETED,0
1369,136.802,DEPLETED,0
1370,136.902,DEPLETED,0
1371,137.002,COMPLETE,7.02
1372,137.102,COMPLETE,4.04
1373,137.202,COMPLETE,1.06
1374,137.302,COMPLETE,0
1375,137.402,DEPLETED,0
1376,137.502,DEPLETED,0
1377,137.602,DEPLETED,0
1378,137.702,DEPLETED,0
1379,137.802,DEPLETED,0
1380,137.902,DEPLETED,0
1381,138.002,COMPLETE,7.02
1382,138.102,COMPLETE,4.04
1383,138.202,COMPLETE,1.06
1384,138.302,COMPLETE,0
1385,138.402,DEPLETED,0
1386,138.502,DEPLETED,0
1387,138.602,DEPLETED,0
1388,138.702,DEPLETED,0
1389,138.802,DEPLETED,0
1390,138.902,DEPLETED,0
1391,139.002,COMPLETE,7.02
1392,139.102,COMPLETE,4.04
1393,139.202,COMPLETE,1.06
1394,139.302,COMPLETE,0
1395,139.402,DEPLETED,0
1396,139.502,DEPLETED,0
1397,139.602,DEPLETED,0
1398,139.702,DEPLETED,0
1399,139.802,DEPLETED,0
1400,139.902,DEPLETED,0
1401,140.002,COMPLETE,7.02
1402,140.102,COMPLETE,4.04
1403,140.202,COMPLETE,1.06
1404,140.302,COMPLETE,0
1405,140.402,DEPLETED,0
1406,140.502,DEPLETED,0
1407,140.602,DEPLETED,0
1408,140.702,DEPLETED,0
1409,140.802,DEPLETED,0
1410,140.902,DEPLETED,0
1411,141.002,COMPLETE,7.02
1412,141.102,COMPLETE,4.04
1413,141.202,COMPLETE,1.06
1414,141.302,COMPLETE,0
1415,141.402,DEPLETED,0
1416,141.502,DEPLETED,0
1417,141.602,DEPLETED,0
1418,141.702,DEPLETED,0
1419,141.802,DEPLETED,0
1420,141.902,DEPLETED,0
1421,142.002,COMPLETE,7.02
1422,142.102,COMPLETE,4.04
1423,142.202,COMPLETE,1.06
1424,142.302,COMPLETE,0
1425,142.402,DEPLETED,0
1426,142.502,DEPLETED,0
1427,142.602,DEPLETED,0
1428,142.702,DEPLETED,0
1429,142.802,DEPLETED,0
1430,142.902,DEPLETED,0
1431,143.002,COMPLETE,7.02
1432,143.102,COMPLETE,4.04
1433,143.202,COMPLETE,1.06
1434,143.302,COMPLETE,0
1435,143.402,DEPLETED,0
1436,143.502,DEPLETED,0
1437,143.602,DEPLETED,0
1438,143.702,DEPLETED,0
1439,143.802,DEPLETED,0
1440,143.902,DEPLETED,0
1441,144.002,COMPLETE,7.02
1442,144.102,COMPLETE,4.04
1443,144.202,COMPLETE,1.06
1444,144.302,COMPLETE,0
1445,144.402,DEPLETED,0
1446,144.502,DEPLETED,0
1447,144.602,DEPLETED,0
1448,144.702,DEPLETED,0
1449,144.802,DEPLETED,0
1450,144.902,DEPLETED,0
1451,145.002,COMPLETE,7.02
1452,145.102,COMPLETE,4.04
1453,145.202,COMPLETE,1.06
1454,145.302,COMPLETE,0
1455,145.402,DEPLETED,0
1456,145.502,DEPLETED,0
1457,145.602,DEPLETED,0
1458,145.702,DEPLETED,0
1459,145.802,DEPLETED,0
1460,145.902,DEPLETED,0
1461,146.002,COMPLETE,7.02
1462,146.102,COMPLETE,4.04
1463,146.202,COMPLETE,1.06
1464,146.302,COMPLETE,0
1465,146.402,DEPLETED,0
1466,146.502,DEPLETED,0
1467,146.602,DEPLETED,0
1468,146.702,DEPLETED,0
1469,146.802,DEPLETED,0
1470,146.902,DEPLETED,0
1471,147.002,COMPLETE,7.02
1472,147.102,COMPLETE,4.04
1473,147.202,COMPLETE,1.06
1474,147.302,COMPLETE,0
1475,147.402,DEPLETED,0
1476,147.502,DEPLETED,0
1477,147.602,DEPLETED,0
1478,147.702,DEPLETED,0
1479,147.802,DEPLETED,0
1480,147.902,DEPLETED,0
1481,148.002,COMPLETE,7.02
1482,148.102,COMPLETE,4.04
1483,148.202,COMPLETE,1.06
1484,148.302,COMPLETE,0
1485,148.402,DEPLETED,0
1486,148.502,DEPLETED,0
1487,148.602,DEPLETED,0
1488,148.702,DEPLETED,0
1489,148.802,DEPLETED,0
1490,148.902,DEPLETED,0
1491,149.002,COMPLETE,7.02
1492,149.102,COMPLETE,4.04
1493,149.202,COMPLETE,1.06
1494,149.302,COMPLETE,0
1495,149.402,DEPLETED,0
1496,149.502,DEPLETED,0
1497,149.602,DEPLETED,0
1498,149.702,DEPLETED,0
1499,149.802,DEPLETED,0
1500,149.902,DEPLETED,0
1501,150.002,COMPLETE,7.02
1502,150.102,COMPLETE,4.04
1503,150.202,COMPLETE,1.06
1504,150.302,COMPLETE,0
1505,150.402,DEPLETED,0
1506,150.502,DEPLETED,0
1507,150.602,DEPLETED,0
1508,150.702,DEPLETED,0
1509,150.802,DEPLETED,0
1510,150.902,DEPLETED,0
1511,151.002,COMPLETE,7.02
1512,151.102,COMPLETE,4.04
1513,151.202,COMPLETE,1.06
1514,151.302,COMPLETE,0
1515,151.402,DEPLETED,0
1516,151.502,DEPLETED,0
1517,151.602,DEPLETED,0
1518,151.702,DEPLETED,0
1519,151.802,DEPLETED,0
1520,151.902,DEPLETED,0
1521,152.002,COMPLETE,7.02
1522,152.102,COMPLETE,4.04
1523,152.202,COMPLETE,1.06
1524,152.302,COMPLETE,0
1525,152.402,DEPLETED,0
1526,152.502,DEPLETED,0
1527,152.602,DEPLETED,0
1528,152.702,DEPLETED,0
1529,152.802,DEPLETED,0
1530,152.902,DEPLETED,0
1531,153.002,COMPLETE,7.02
1532,153.102,COMPLETE,4.04
1533,153.202,COMPLETE,1.06
1534,153.302,COMPLETE,0
1535,153.402,DEPLETED,0
1536,153.502,DEPLETED,0
1537,153.602,DEPLETED,0
1538,153.702,DEPLETED,0
1539,153.802,DEPLETED,0
1540,153.902,DEPLETED,0
1541,154.002,COMPLETE,7.02
1542,154.102,COMPLETE,4.04
1543,154.202,COMPLETE,1.06
1544,154.302,COMPLETE,0
1545,154.402,DEPLETED,0
1546,154.502,DEPLETED,0
1547,154.602,DEPLETED,0
1548,154.702,DEPLETED,0
1549,154.802,DEPLETED,0
1550,154.902,DEPLETED,0
1551,155.002,COMPLETE,7.02
1552,155.102,COMPLETE,4.04
1553,155.202,COMPLETE,1.06
1554,155.302,COMPLETE,0
1555,155.402,DEPLETED,0
1556,155.502,DEPLETED,0
1557,155.602,DEPLETED,0
1558,155.702,DEPLETED,0
1559,155.802,DEPLETED,0
1560,155.902,DEPLETED,0
1561,156.002,COMPLETE,7.02
1562,156.102,COMPLETE,4.04
1563,156.202,COMPLETE,1.06
1564,156.302,COMPLETE,0
1565,156.402,DEPLETED,0
1566,156.502,DEPLETED,0
1567,156.602,DEPLETED,0
1568,156.702,DEPLETED,0
1569,156.802,DEPLETED,0
1570,156.902,DEPLETED,0
1571,157.002,COMPLETE,7.02
1572,157.102,COMPLETE,4.04
1573,157.202,COMPLETE,1.06
1574,157.302,COMPLETE,0
1575,157.402,DEPLETED,0
1576,157.502,DEPLETED,0
1577,157.602,DEPLETED,0
1578,157.702,DEPLETED,0
1579,157.802,DEPLETED,0
1580,157.902,DEPLETED,0
1581,158.002,COMPLETE,7.02
1582,158.102,COMPLETE,4.04
1583,158.202,COMPLETE,1.06
1584,158.302,COMPLETE,0
1585,158.402,DEPLETED,0
1586,158.502,DEPLETED,0
1587,158.602,DEPLETED,0
1588,158.702,DEPLETED,0
1589,158.802,DEPLETED,0
1590,158.902,DEPLETED,0
1591,159.002,COMPLETE,7.02
1592,159.102,COMPLETE,4.04
1593,159.202,COMPLETE,1.06
1594,159.302,COMPLETE,0
1595,159.402,DEPLETED,0
1596,159.502,DEPLETED,0
1597,159.602,DEPLETED,0
1598,159.702,DEPLETED,0
1599,159.802,DEPLETED,0
1600,159.902,DEPLETED,0
1601,160.002,COMPLETE,7.02
1602,160.102,COMPLETE,4.04
1603,160.202,COMPLETE,1.06
1604,160.302,COMPLETE,0
1605,160.402,DEPLETED,0
1606,160.502,DEPLETED,0
1607,160.602,DEPLETED,0
1608,160.702,DEPLETED,0
1609,160.802,DEPLETED,0
1610,160.902,DEPLETED,0
1611,161.002,COMPLETE,7.02
1612,161.102,COMPLETE,4.04
1613,161.202,COMPLETE,1.06
1614,161.302,COMPLETE,0
1615,161.402,DEPLETED,0
1616,161.502,DEPLETED,0
1617,161.602,DEPLETED,0
1618,161.702,DEPLETED,0
1619,161.802,DEPLETED,0
1620,161.902,DEPLETED,0
1621,162.002,COMPLETE,7.02
1622,162.102,COMPLETE,4.04
1623,162.202,COMPLETE,1.06
1624,162.302,COMPLETE,0
1625,162.402,DEPLETED,0
1626,162.502,DEPLETED,0
1627,162.602,DEPLETED,0
1628,162.702,DEPLETED,0
1629,162.802,DEPLETED,0
1630,162.902,DEPLETED,0
1631,163.002,COMPLETE,7.02
1632,163.102,COMPLETE,4.04
1633,163.202,COMPLETE,1.06
1634,163.302,COMPLETE,0
1635,163.402,DEPLETED,0
1636,163.502,DEPLETED,0
1637,163.602,DEPLETED,0
1638,163.702,DEPLETED,0
1639,163.802,DEPLETED,0
1640,163.902,DEPLETED,0
1641,164.002,COMPLETE,7.02
1642,164.102,COMPLETE,4.04
1643,164.202,COMPLETE,1.06
1644,164.302,COMPLETE,0
1645,164.402,DEPLETED,0
1646,164.502,DEPLETED,0
1647,164.602,DEPLETED,0
1648,164.702,DEPLETED,0
1649,164.802,DEPLETED,0
1650,164.902,DEPLETED,0
1651,165.002,COMPLETE,7.02
1652,165.102,COMPLETE,4.04
1653,165.202,COMPLETE,1.06
1654,165.302,COMPLETE,0
1655,165.402,DEPLETED,0
1656,165.502,DEPLETED,0
1657,165.602,DEPLETED,0
1658,165.702,DEPLETED,0
1659,165.802,DEPLETED,0
1660,165.902,DEPLETED,0
1661,166.002,COMPLETE,7.02
1662,166.102,COMPLETE,4.04
1663,166.202,COMPLETE,1.06
1664,166.302,COMPLETE,0
1665,166.402,DEPLETED,0
1666,166.502,DEPLETED,0
1667,166.602,DEPLETED,0
1668,166.702,DEPLETED,0
1669,166.802,DEPLETED,0
1670,166.902,DEPLETED,0
1671,167.002,COMPLETE,7.02
1672,167.102,COMPLETE,4.04
1673,167.202,COMPLETE,1.06
1674,167.302,COMPLETE,0
1675,167.402,DEPLETED,0
1676,167.502,DEPLETED,0
1677,167.602,DEPLETED,0
1678,167.702,DEPLETED,0
