req_numer,time,result,energy_avaliable
5514,551.302,COMPLETE,1.83
5515,551.402,THROTTLED,1.8
5516,551.502,THROTTLED,1.77
5517,551.602,THROTTLED,1.74
5518,551.702,THROTTLED,1.71
5519,551.802,THROTTLED,1.68
5520,551.902,THROTTLED,1.65
5521,552.002,COMPLETE,8.67
5522,552.102,COMPLETE,5.69
5523,552.202,COMPLETE,2.71
5524,552.302,THROTTLED,2.68
5525,552.402,THROTTLED,2.65
5526,552.502,THROTTLED,2.62
5527,552.602,THROTTLED,2.59
5528,552.702,THROTTLED,2.56
5529,552.802,THROTTLED,2.53
5530,552.902,THROTTLED,2.5
5531,553.002,COMPLETE,9.52
5532,553.102,COMPLETE,6.54
5533,553.202,COMPLETE,3.56
5534,553.302,THROTTLED,3.53
5535,553.402,THROTTLED,3.5
5536,553.502,THROTTLED,3.47
5537,553.602,THROTTLED,3.44
5538,553.702,THROTTLED,3.41
5539,553.802,THROTTLED,3.38
5540,553.902,THROTTLED,3.35
5541,554.002,COMPLETE,10.37
5542,554.102,COMPLETE,7.39
5543,554.202,COMPLETE,4.41
5544,554.302,COMPLETE,1.43
5545,554.402,THROTTLED,1.4
5546,554.502,THROTTLED,1.37
5547,554.602,THROTTLED,1.34
5548,554.702,THROTTLED,1.31
5549,554.802,THROTTLED,1.28
5550,554.902,THROTTLED,1.25
5551,555.002,COMPLETE,8.27
5552,555.102,COMPLETE,5.29
5553,555.202,COMPLETE,2.31
5554,555.302,THROTTLED,2.28
5555,555.402,THROTTLED,2.25
5556,555.502,THROTTLED,2.22
5557,555.602,THROTTLED,2.19
5558,555.702,THROTTLED,2.16
5559,555.802,THROTTLED,2.13
5560,555.902,THROTTLED,2.1
5561,556.002,COMPLETE,9.12
5562,556.102,COMPLETE,6.14
5563,556.202,COMPLETE,3.16
5564,556.302,THROTTLED,3.13
5565,556.402,THROTTLED,3.1
5566,556.502,THROTTLED,3.07
5567,556.602,THROTTLED,3.04
5568,556.702,THROTTLED,3.01
5569,556.802,THROTTLED,2.98
5570,556.902,THROTTLED,2.95
5571,557.002,COMPLETE,9.97
5572,557.102,COMPLETE,6.99
5573,557.202,COMPLETE,4.01
5574,557.302,THROTTLED,3.98
5575,557.402,THROTTLED,3.95
5576,557.502,THROTTLED,3.92
5577,557.602,THROTTLED,3.89
5578,557.702,THROTTLED,3.86
5579,557.802,THROTTLED,3.83
5580,557.902,THROTTLED,3.8
5581,558.002,COMPLETE,10.82
5582,558.102,COMPLETE,7.84
5583,558.202,COMPLETE,4.86
5584,558.302,COMPLETE,1.88
5585,558.402,THROTTLED,1.85
5586,558.502,THROTTLED,1.82
5587,558.602,THROTTLED,1.79
5588,558.702,THROTTLED,1.76
5589,558.802,THROTTLED,1.73
5590,558.902,THROTTLED,1.7
5591,559.002,COMPLETE,8.72
5592,559.102,COMPLETE,5.74
5593,559.202,COMPLETE,2.76
5594,559.302,THROTTLED,2.73
5595,559.402,THROTTLED,2.7
5596,559.502,THROTTLED,2.67
5597,559.602,THROTTLED,2.64
5598,559.702,THROTTLED,2.61
5599,559.802,THROTTLED,2.58
5600,559.902,THROTTLED,2.55
5601,560.002,COMPLETE,9.57
5602,560.102,COMPLETE,6.59
5603,560.202,COMPLETE,3.61
5604,560.302,THROTTLED,3.58
5605,560.402,THROTTLED,3.55
5606,560.502,THROTTLED,3.52
5607,560.602,THROTTLED,3.49
5608,560.702,THROTTLED,3.46
5609,560.802,THROTTLED,3.43
5610,560.902,THROTTLED,3.4
5611,561.002,COMPLETE,10.42
5612,561.102,COMPLETE,7.44
5613,561.202,COMPLETE,4.46
5614,561.302,COMPLETE,1.48
5615,561.402,THROTTLED,1.45
5616,561.502,THROTTLED,1.42
5617,561.602,THROTTLED,1.39
5618,561.702,THROTTLED,1.36
5619,561.802,THROTTLED,1.33
5620,561.902,THROTTLED,1.3
5621,562.002,COMPLETE,8.32
5622,562.102,COMPLETE,5.34
5623,562.202,COMPLETE,2.36
5624,562.302,THROTTLED,2.33
5625,562.402,THROTTLED,2.3
5626,562.502,THROTTLED,2.27
5627,562.602,THROTTLED,2.24
5628,562.702,THROTTLED,2.21
5629,562.802,THROTTLED,2.18
5630,562.902,THROTTLED,2.15
5631,563.002,COMPLETE,9.17
5632,563.102,COMPLETE,6.19
5633,563.202,COMPLETE,3.21
5634,563.302,THROTTLED,3.18
5635,563.402,THROTTLED,3.15
5636,563.502,THROTTLED,3.12
5637,563.602,THROTTLED,3.09
5638,563.702,THROTTLED,3.06
5639,563.802,THROTTLED,3.03
5640,563.902,THROTTLED,3
5641,564.002,COMPLETE,10.02
5642,564.102,COMPLETE,7.04
5643,564.202,COMPLETE,4.06
5644,564.302,COMPLETE,1.08
5645,564.402,THROTTLED,1.05
5646,564.502,THROTTLED,1.02
5647,564.602,THROTTLED,0.99
5648,564.702,THROTTLED,0.96
5649,564.802,THROTTLED,0.93
5650,564.902,THROTTLED,0.9
5651,565.002,COMPLETE,7.92
5652,565.102,COMPLETE,4.94
5653,565.202,COMPLETE,1.96
5654,565.302,THROTTLED,1.93
5655,565.402,THROTTLED,1.9
5656,565.502,THROTTLED,1.87
5657,565.602,THROTTLED,1.84
5658,565.702,THROTTLED,1.81
5659,565.802,THROTTLED,1.78
5660,565.902,THROTTLED,1.75
5661,566.002,COMPLETE,8.77
5662,566.102,COMPLETE,5.79
5663,566.202,COMPLETE,2.81
5664,566.302,THROTTLED,2.78
5665,566.402,THROTTLED,2.75
5666,566.502,THROTTLED,2.72
5667,566.602,THROTTLED,2.69
5668,566.702,THROTTLED,2.66
5669,566.802,THROTTLED,2.63
5670,566.902,THROTTLED,2.6
5671,567.002,COMPLETE,9.62
5672,567.102,COMPLETE,6.64
5673,567.202,COMPLETE,3.66
5674,567.302,THROTTLED,3.63
5675,567.402,THROTTLED,3.6
5676,567.502,THROTTLED,3.57
5677,567.602,THROTTLED,3.54
5678,567.702,THROTTLED,3.51
5679,567.802,THROTTLED,3.48
5680,567.902,THROTTLED,3.45
5681,568.002,COMPLETE,10.47
5682,568.102,COMPLETE,7.49
5683,568.202,COMPLETE,4.51
5684,568.302,COMPLETE,1.53
5685,568.402,THROTTLED,1.5
5686,568.502,THROTTLED,1.47
5687,568.602,THROTTLED,1.44
5688,568.702,THROTTLED,1.41
5689,568.802,THROTTLED,1.38
5690,568.902,THROTTLED,1.35
5691,569.002,COMPLETE,8.37
5692,569.102,COMPLETE,5.39
5693,569.202,COMPLETE,2.41
5694,569.302,THROTTLED,2.38
5695,569.402,THROTTLED,2.35
5696,569.502,THROTTLED,2.32
5697,569.602,THROTTLED,2.29
5698,569.702,THROTTLED,2.26
5699,569.802,THROTTLED,2.23
5700,569.902,THROTTLED,2.2
5701,570.002,COMPLETE,9.22
5702,570.102,COMPLETE,6.24
5703,570.202,COMPLETE,3.26
5704,570.302,THROTTLED,3.23
5705,570.402,THROTTLED,3.2
5706,570.502,THROTTLED,3.17
5707,570.602,THROTTLED,3.14
5708,570.702,THROTTLED,3.11
5709,570.802,THROTTLED,3.08
5710,570.902,THROTTLED,3.05
5711,571.002,COMPLETE,10.07
5712,571.102,COMPLETE,7.09
5713,571.202,COMPLETE,4.11
5714,571.302,COMPLETE,1.13
5715,571.402,THROTTLED,1.1
5716,571.502,THROTTLED,1.07
5717,571.602,THROTTLED,1.04
5718,571.702,THROTTLED,1.01
5719,571.802,THROTTLED,0.98
5720,571.902,THROTTLED,0.95
5721,572.002,COMPLETE,7.97
5722,572.102,COMPLETE,4.99
5723,572.202,COMPLETE,2.01
5724,572.302,THROTTLED,1.98
5725,572.402,THROTTLED,1.95
5726,572.502,THROTTLED,1.92
5727,572.602,THROTTLED,1.89
5728,572.702,THROTTLED,1.86
5729,572.802,THROTTLED,1.83
5730,572.902,THROTTLED,1.8
5731,573.002,COMPLETE,8.82
5732,573.102,COMPLETE,5.84
5733,573.202,COMPLETE,2.86
5734,573.302,THROTTLED,2.83
5735,573.402,THROTTLED,2.8
5736,573.502,THROTTLED,2.77
5737,573.602,THROTTLED,2.74
5738,573.702,THROTTLED,2.71
5739,573.802,THROTTLED,2.68
5740,573.902,THROTTLED,2.65
5741,574.002,COMPLETE,9.67
5742,574.102,COMPLETE,6.69
5743,574.202,COMPLETE,3.71
5744,574.302,THROTTLED,3.68
5745,574.402,THROTTLED,3.65
5746,574.502,THROTTLED,3.62
5747,574.602,THROTTLED,3.59
5748,574.702,THROTTLED,3.56
5749,574.802,THROTTLED,3.53
5750,574.902,THROTTLED,3.5
5751,575.002,COMPLETE,10.52
5752,575.102,COMPLETE,7.54
5753,575.202,COMPLETE,4.56
5754,575.302,COMPLETE,1.58
5755,575.402,THROTTLED,1.55
5756,575.502,THROTTLED,1.52
5757,575.602,THROTTLED,1.49
5758,575.702,THROTTLED,1.46
5759,575.802,THROTTLED,1.43
5760,575.902,THROTTLED,1.4
5761,576.002,COMPLETE,8.42
5762,576.102,COMPLETE,5.44
5763,576.202,COMPLETE,2.46
5764,576.302,THROTTLED,2.43
5765,576.402,THROTTLED,2.4
5766,576.502,THROTTLED,2.37
5767,576.602,THROTTLED,2.34
5768,576.702,THROTTLED,2.31
5769,576.802,THROTTLED,2.28
5770,576.902,THROTTLED,2.25
5771,577.002,COMPLETE,9.27
5772,577.102,COMPLETE,6.29
5773,577.202,COMPLETE,3.31
5774,577.302,THROTTLED,3.28
5775,577.402,THROTTLED,3.25
5776,577.502,THROTTLED,3.22
5777,577.602,THROTTLED,3.19
5778,577.702,THROTTLED,3.16
5779,577.802,THROTTLED,3.13
5780,577.902,THROTTLED,3.1
5781,578.002,COMPLETE,10.12
5782,578.102,COMPLETE,7.14
5783,578.202,COMPLETE,4.16
5784,578.302,COMPLETE,1.18
5785,578.402,THROTTLED,1.15
5786,578.502,THROTTLED,1.12
5787,578.602,THROTTLED,1.09
5788,578.702,THROTTLED,1.06
5789,578.802,THROTTLED,1.03
5790,578.902,THROTTLED,1
5791,579.002,COMPLETE,8.02
5792,579.102,COMPLETE,5.04
5793,579.202,COMPLETE,2.06
5794,579.302,THROTTLED,2.03
5795,579.402,THROTTLED,2
5796,579.502,THROTTLED,1.97
5797,579.602,THROTTLED,1.94
5798,579.702,THROTTLED,1.91
5799,579.802,THROTTLED,1.88
5800,579.902,THROTTLED,1.85
5801,580.002,COMPLETE,8.87
5802,580.102,COMPLETE,5.89
5803,580.202,COMPLETE,2.91
5804,580.302,THROTTLED,2.88
5805,580.402,THROTTLED,2.85
5806,580.502,THROTTLED,2.82
5807,580.602,THROTTLED,2.79
5808,580.702,THROTTLED,2.76
5809,580.802,THROTTLED,2.73
5810,580.902,THROTTLED,2.7
5811,581.002,COMPLETE,9.72
5812,581.102,COMPLETE,6.74
5813,581.202,COMPLETE,3.76
5814,581.302,THROTTLED,3.73
5815,581.402,THROTTLED,3.7
5816,581.502,THROTTLED,3.67
5817,581.602,THROTTLED,3.64
5818,581.702,THROTTLED,3.61
5819,581.802,THROTTLED,3.58
5820,581.902,THROTTLED,3.55
5821,582.002,COMPLETE,10.57
5822,582.102,COMPLETE,7.59
5823,582.202,COMPLETE,4.61
5824,582.302,COMPLETE,1.63
5825,582.402,THROTTLED,1.6
5826,582.502,THROTTLED,1.57
5827,582.602,THROTTLED,1.54
5828,582.702,THROTTLED,1.51
5829,582.802,THROTTLED,1.48
5830,582.902,THROTTLED,1.45
5831,583.002,COMPLETE,8.47
5832,583.102,COMPLETE,5.49
5833,583.202,COMPLETE,2.51
5834,583.302,THROTTLED,2.48
5835,583.402,THROTTLED,2.45
5836,583.502,THROTTLED,2.42
5837,583.602,THROTTLED,2.39
5838,583.702,THROTTLED,2.36
5839,583.802,THROTTLED,2.33
5840,583.902,THROTTLED,2.3
5841,584.002,COMPLETE,9.32
5842,584.102,COMPLETE,6.34
5843,584.202,COMPLETE,3.36
5844,584.302,THROTTLED,3.33
5845,584.402,THROTTLED,3.3
5846,584.502,THROTTLED,3.27
5847,584.602,THROTTLED,3.24
5848,584.702,THROTTLED,3.21
5849,584.802,THROTTLED,3.18
5850,584.902,THROTTLED,3.15
5851,585.002,COMPLETE,10.17
5852,585.102,COMPLETE,7.19
5853,585.202,COMPLETE,4.21
5854,585.302,COMPLETE,1.23
5855,585.402,THROTTLED,1.2
5856,585.502,THROTTLED,1.17
5857,585.602,THROTTLED,1.14
5858,585.702,THROTTLED,1.11
5859,585.802,THROTTLED,1.08
5860,585.902,THROTTLED,1.05
5861,586.002,COMPLETE,8.07
5862,586.102,COMPLETE,5.09
5863,586.202,COMPLETE,2.11
5864,586.302,THROTTLED,2.08
5865,586.402,THROTTLED,2.05
5866,586.502,THROTTLED,2.02
5867,586.602,THROTTLED,1.99
5868,586.702,THROTTLED,1.96
5869,586.802,THROTTLED,1.93
5870,586.902,THROTTLED,1.9
5871,587.002,COMPLETE,8.92
5872,587.102,COMPLETE,5.94
5873,587.202,COMPLETE,2.96
5874,587.302,THROTTLED,2.93
5875,587.402,THROTTLED,2.9
5876,587.502,THROTTLED,2.87
5877,587.602,THROTTLED,2.84
5878,587.702,THROTTLED,2.81
5879,587.802,THROTTLED,2.78
5880,587.902,THROTTLED,2.75
5881,588.002,COMPLETE,9.77
5882,588.102,COMPLETE,6.79
5883,588.202,COMPLETE,3.81
5884,588.302,THROTTLED,3.78
5885,588.402,THROTTLED,3.75
5886,588.502,THROTTLED,3.72
5887,588.602,THROTTLED,3.69
5888,588.702,THROTTLED,3.66
5889,588.802,THROTTLED,3.63
5890,588.902,THROTTLED,3.6
5891,589.002,COMPLETE,10.62
5892,589.102,COMPLETE,7.64
5893,589.202,COMPLETE,4.66
5894,589.302,COMPLETE,1.68
5895,589.402,THROTTLED,1.65
5896,589.502,THROTTLED,1.62
5897,589.602,THROTTLED,1.59
5898,589.702,THROTTLED,1.56
5899,589.802,THROTTLED,1.53
5900,589.902,THROTTLED,1.5
5901,590.002,COMPLETE,8.52
5902,590.102,COMPLETE,5.54
5903,590.202,COMPLETE,2.56
5904,590.302,THROTTLED,2.53
5905,590.402,THROTTLED,2.5
5906,590.502,THROTTLED,2.47
5907,590.602,THROTTLED,2.44
5908,590.702,THROTTLED,2.41
5909,590.802,THROTTLED,2.38
5910,590.902,THROTTLED,2.35
5911,591.002,COMPLETE,9.37
5912,591.102,COMPLETE,6.39
5913,591.202,COMPLETE,3.41
5914,591.302,THROTTLED,3.38
5915,591.402,THROTTLED,3.35
5916,591.502,THROTTLED,3.32
5917,591.602,THROTTLED,3.29
5918,591.702,THROTTLED,3.26
5919,591.802,THROTTLED,3.23
5920,591.902,THROTTLED,3.2
5921,592.002,COMPLETE,10.22
5922,592.102,COMPLETE,7.24
5923,592.202,COMPLETE,4.26
5924,592.302,COMPLETE,1.28
5925,592.402,THROTTLED,1.25
5926,592.502,THROTTLED,1.22
5927,592.602,THROTTLED,1.19
5928,592.702,THROTTLED,1.16
5929,592.802,THROTTLED,1.13
5930,592.902,THROTTLED,1.1
5931,593.002,COMPLETE,8.12
5932,593.102,COMPLETE,5.14
5933,593.202,COMPLETE,2.16
5934,593.302,THROTTLED,2.13
5935,593.402,THROTTLED,2.1
5936,593.502,THROTTLED,2.07
5937,593.602,THROTTLED,2.04
5938,593.702,THROTTLED,2.01
5939,593.802,THROTTLED,1.98
5940,593.902,THROTTLED,1.95
5941,594.002,COMPLETE,8.97
5942,594.102,COMPLETE,5.99
5943,594.202,COMPLETE,3.01
5944,594.302,THROTTLED,2.98
5945,594.402,THROTTLED,2.95
5946,594.502,THROTTLED,2.92
5947,594.602,THROTTLED,2.89
5948,594.702,THROTTLED,2.86
5949,594.802,THROTTLED,2.83
5950,594.902,THROTTLED,2.8
5951,595.002,COMPLETE,9.82
5952,595.102,COMPLETE,6.84
5953,595.202,COMPLETE,3.86
5954,595.302,THROTTLED,3.83
5955,595.402,THROTTLED,3.8
5956,595.502,THROTTLED,3.77
5957,595.602,THROTTLED,3.74
5958,595.702,THROTTLED,3.71
5959,595.802,THROTTLED,3.68
5960,595.902,THROTTLED,3.65
5961,596.002,COMPLETE,10.67
5962,596.102,COMPLETE,7.69
5963,596.202,COMPLETE,4.71
5964,596.302,COMPLETE,1.73
5965,596.402,THROTTLED,1.7
5966,596.502,THROTTLED,1.67
5967,596.602,THROTTLED,1.64
5968,596.702,THROTTLED,1.61
5969,596.802,THROTTLED,1.58
5970,596.902,THROTTLED,1.55
5971,597.002,COMPLETE,8.57
5972,597.102,COMPLETE,5.59
5973,597.202,COMPLETE,2.61
5974,597.302,THROTTLED,2.58
5975,597.402,THROTTLED,2.55
5976,597.502,THROTTLED,2.52
5977,597.602,THROTTLED,2.49
5978,597.702,THROTTLED,2.46
5979,597.802,THROTTLED,2.43
5980,597.902,THROTTLED,2.4
5981,598.002,COMPLETE,9.42
5982,598.102,COMPLETE,6.44
5983,598.202,COMPLETE,3.46
5984,598.302,THROTTLED,3.43
5985,598.402,THROTTLED,3.4
5986,598.502,THROTTLED,3.37
5987,598.602,THROTTLED,3.34
5988,598.702,THROTTLED,3.31
5989,598.802,THROTTLED,3.28
5990,598.902,THROTTLED,3.25
5991,599.002,COMPLETE,10.27
5992,599.102,COMPLETE,7.29
5993,599.202,COMPLETE,4.31
5994,599.302,COMPLETE,1.33
5995,599.402,THROTTLED,1.3
5996,599.502,THROTTLED,1.27
5997,599.602,THROTTLED,1.24
5998,599.702,THROTTLED,1.21
5999,599.802,THROTTLED,1.18
6000,599.902,THROTTLED,1.15
